date,HORA,SBJ,CDM,STA,VMT,CRS,SJL,SMP,CRB,PPD
4/9/2022,11:00:00,21.74,,48.20,33.74,48.56,56.85,34.02,73.98,65.37
4/9/2022,12:00:00,23.41,,55.70,37.81,45.20,63.47,34.69,86.70,63.62
4/9/2022,13:00:00,26.27,,56.90,38.07,46.12,66.21,38.12,88.40,40.83
4/9/2022,14:00:00,30.46,,63.65,42.80,46.59,67.29,30.29,70.87,30.12
4/9/2022,15:00:00,30.71,,60.92,45.66,46.21,61.30,31.20,62.34,24.61
4/9/2022,16:00:00,23.25,,45.47,37.07,36.79,52.83,28.07,45.10,20.77
4/9/2022,17:00:00,21.80,,38.43,36.18,29.23,41.84,26.29,39.28,16.04
4/9/2022,18:00:00,22.86,,35.19,40.10,26.77,37.47,26.80,42.41,20.96
4/9/2022,19:00:00,23.44,,33.89,42.87,26.69,36.67,25.39,43.05,17.03
4/9/2022,20:00:00,27.67,,37.83,45.48,32.29,34.84,25.23,43.56,23.62
4/9/2022,21:00:00,29.25,,42.66,46.16,37.94,35.85,31.17,38.78,29.52
4/9/2022,22:00:00,28.84,,49.50,51.09,46.72,43.43,32.28,39.83,27.80
4/9/2022,23:00:00,32.40,,45.62,50.94,51.94,48.54,32.83,43.07,30.86
5/9/2022,0:00:00,35.98,,51.28,48.39,54.13,52.15,36.04,45.46,30.45
5/9/2022,1:00:00,39.50,,56.25,46.79,60.87,54.96,37.60,46.23,35.89
5/9/2022,2:00:00,38.07,,47.13,44.79,38.43,56.70,35.70,45.92,39.33
5/9/2022,3:00:00,35.72,,47.35,40.55,49.72,53.81,40.08,46.10,36.35
5/9/2022,4:00:00,32.19,,52.30,37.40,70.98,53.19,37.26,46.64,33.51
5/9/2022,5:00:00,30.50,,56.11,39.18,64.32,56.44,31.73,50.50,32.97
5/9/2022,6:00:00,27.81,,53.21,36.61,51.31,72.24,31.01,49.53,35.87
5/9/2022,7:00:00,30.86,,54.22,54.67,67.63,81.80,30.52,46.64,38.41
5/9/2022,8:00:00,31.24,,63.30,58.74,64.27,87.70,34.38,49.28,39.52
5/9/2022,9:00:00,35.19,,55.21,62.39,63.04,75.52,29.52,53.89,37.57
5/9/2022,10:00:00,42.53,,49.94,69.06,54.22,66.45,23.16,61.77,35.85
5/9/2022,11:00:00,34.63,20.27,53.97,77.08,54.01,58.40,23.58,59.89,46.75
5/9/2022,12:00:00,27.39,16.55,49.10,77.96,52.70,50.97,21.30,60.47,51.96
5/9/2022,13:00:00,22.87,14.41,44.00,57.72,42.31,46.76,21.79,56.18,39.54
5/9/2022,14:00:00,23.06,16.18,39.97,47.05,35.13,42.59,22.51,52.21,36.63
5/9/2022,15:00:00,24.67,18.16,37.59,46.81,32.65,39.96,24.72,48.04,29.07
5/9/2022,16:00:00,23.30,17.39,34.86,44.89,30.31,36.84,27.35,47.15,23.88
5/9/2022,17:00:00,22.00,19.16,33.26,40.65,29.21,38.22,28.31,46.17,22.87
5/9/2022,18:00:00,20.46,14.53,30.34,49.33,25.40,37.38,23.55,44.89,17.77
5/9/2022,19:00:00,20.70,12.62,27.90,50.51,22.00,31.50,18.81,41.47,21.74
5/9/2022,20:00:00,23.21,15.87,29.35,43.48,22.71,30.68,19.45,30.85,19.08
5/9/2022,21:00:00,24.32,18.57,29.02,50.01,22.51,31.30,23.66,33.70,16.90
5/9/2022,22:00:00,27.43,21.01,34.41,54.37,24.49,34.88,26.75,32.50,18.73
5/9/2022,23:00:00,32.20,21.65,41.68,64.13,30.66,37.65,28.58,36.72,16.40
6/9/2022,0:00:00,53.56,29.13,45.52,71.06,33.74,35.20,34.54,37.58,17.48
6/9/2022,1:00:00,60.10,36.70,64.62,72.51,46.69,38.20,41.32,39.02,24.14
6/9/2022,2:00:00,61.50,40.43,78.90,67.98,56.45,47.77,51.46,42.48,24.06
6/9/2022,3:00:00,80.50,41.69,88.60,51.61,67.94,57.69,55.69,44.36,26.31
6/9/2022,4:00:00,96.80,59.89,96.70,52.41,71.88,68.62,61.16,46.17,31.12
6/9/2022,5:00:00,97.80,67.81,91.50,55.92,83.02,71.43,81.59,53.10,31.09
6/9/2022,6:00:00,81.20,60.80,79.67,84.83,91.88,72.61,89.45,69.51,48.21
6/9/2022,7:00:00,55.68,35.48,93.60,70.01,88.87,105.50,77.55,87.50,81.60
6/9/2022,8:00:00,41.34,28.87,116.80,79.33,79.09,126.70,48.51,114.90,101.00
6/9/2022,9:00:00,42.82,29.40,125.90,77.29,91.80,129.20,34.56,130.90,116.50
6/9/2022,10:00:00,56.03,41.36,123.00,81.33,94.80,128.80,35.78,140.90,133.20
6/9/2022,11:00:00,58.89,26.95,99.80,87.42,80.91,123.70,40.16,122.80,138.70
6/9/2022,12:00:00,37.12,24.08,68.73,68.27,61.36,75.00,39.41,93.10,122.50
6/9/2022,13:00:00,28.79,21.34,46.94,57.72,43.93,51.60,29.33,63.93,55.74
6/9/2022,14:00:00,26.23,19.82,37.47,56.92,32.87,42.78,28.80,51.08,35.40
6/9/2022,15:00:00,24.76,17.54,35.54,53.51,30.84,40.55,26.76,43.19,34.43
6/9/2022,16:00:00,27.03,16.51,36.38,41.51,32.96,35.52,24.26,39.81,26.81
6/9/2022,17:00:00,24.19,18.83,41.00,34.67,32.75,40.31,28.56,37.82,27.78
6/9/2022,18:00:00,24.52,20.04,38.59,38.76,34.48,45.40,21.47,41.03,32.85
6/9/2022,19:00:00,31.17,26.83,39.80,48.67,36.85,47.92,25.22,39.54,30.56
6/9/2022,20:00:00,33.03,23.87,43.43,47.44,37.24,49.32,27.10,39.95,22.14
6/9/2022,21:00:00,31.86,23.42,,42.58,34.23,47.21,29.43,39.27,23.42
6/9/2022,22:00:00,26.99,29.46,,38.45,44.93,57.60,27.76,43.71,28.01
6/9/2022,23:00:00,28.11,25.85,,37.84,55.77,65.83,26.02,50.85,31.93
7/9/2022,0:00:00,25.70,18.69,,42.76,47.77,55.87,21.64,46.93,36.26
7/9/2022,1:00:00,30.77,16.83,,45.61,52.23,42.57,21.67,37.76,35.16
7/9/2022,2:00:00,34.62,19.62,,53.80,61.72,46.68,20.78,37.77,37.60
7/9/2022,3:00:00,31.63,21.79,,41.91,58.51,50.52,23.48,33.36,37.46
7/9/2022,4:00:00,22.33,18.11,,26.55,49.07,50.69,24.05,32.18,38.33
7/9/2022,5:00:00,,16.16,,20.31,69.51,50.53,20.79,32.31,44.78
7/9/2022,6:00:00,,11.62,,11.24,43.08,40.91,16.86,29.91,43.28
7/9/2022,7:00:00,,12.79,,12.08,29.16,26.75,21.97,26.39,36.84
7/9/2022,8:00:00,,15.29,28.34,12.72,34.78,30.70,24.15,31.51,32.85
7/9/2022,9:00:00,,14.53,31.09,17.26,26.96,28.07,21.51,33.46,36.80
7/9/2022,10:00:00,,18.85,37.22,20.24,23.54,39.81,22.78,29.43,32.58
7/9/2022,11:00:00,,20.37,36.40,36.22,35.20,50.97,29.17,39.97,24.46
7/9/2022,12:00:00,,15.58,32.04,32.49,31.78,46.58,25.74,54.50,39.16
7/9/2022,13:00:00,,11.86,37.87,25.42,33.18,38.76,15.34,51.60,56.21
7/9/2022,14:00:00,18.14,13.18,36.60,23.53,39.20,42.44,18.87,43.63,46.36
7/9/2022,15:00:00,17.64,14.45,43.71,25.05,40.19,46.89,31.14,44.12,32.37
7/9/2022,16:00:00,22.39,16.18,44.71,31.29,45.23,56.05,21.17,44.70,30.32
7/9/2022,17:00:00,23.06,14.04,43.05,26.53,44.04,56.94,18.06,47.85,26.06
7/9/2022,18:00:00,23.47,20.09,43.94,36.18,43.69,56.55,18.21,46.35,31.35
7/9/2022,19:00:00,22.52,20.24,39.87,37.93,43.45,51.09,22.20,46.67,35.89
7/9/2022,20:00:00,24.69,24.06,44.39,38.75,42.56,49.85,24.06,53.15,36.08
7/9/2022,21:00:00,28.54,21.26,47.25,30.07,39.98,51.22,25.46,54.40,44.11
7/9/2022,22:00:00,23.77,19.68,47.00,28.10,36.28,53.70,22.73,54.56,41.84
7/9/2022,23:00:00,20.65,20.20,43.48,26.40,32.87,55.76,29.16,57.55,41.65
8/9/2022,0:00:00,23.71,20.17,38.77,28.29,32.63,51.35,22.42,53.10,44.33
8/9/2022,1:00:00,26.15,20.69,42.07,20.71,32.16,52.41,22.07,50.85,56.12
8/9/2022,2:00:00,20.64,21.00,69.30,19.20,69.95,58.14,25.81,48.98,58.94
8/9/2022,3:00:00,23.40,16.60,68.12,31.25,67.08,59.38,30.25,53.43,55.30
8/9/2022,4:00:00,22.10,13.97,39.93,29.22,39.66,54.83,16.64,51.88,43.16
8/9/2022,5:00:00,14.26,8.69,26.52,16.16,34.68,29.30,9.38,32.53,42.55
8/9/2022,6:00:00,11.05,6.65,28.86,11.19,21.79,25.31,7.21,19.13,23.71
8/9/2022,7:00:00,9.26,04.01,26.30,6.20,20.45,34.33,6.00,16.22,14.42
8/9/2022,8:00:00,10.87,5.83,13.58,6.93,18.33,21.61,8.61,19.54,22.16
8/9/2022,9:00:00,11.78,9.44,20.00,8.62,19.09,19.35,10.70,23.37,28.89
8/9/2022,10:00:00,14.28,12.83,23.05,10.00,20.51,22.41,14.80,28.44,19.64
8/9/2022,11:00:00,15.23,14.83,24.42,9.64,21.43,26.63,18.90,30.23,16.13
8/9/2022,12:00:00,18.97,16.79,31.47,13.21,25.30,31.78,23.10,33.44,20.13
8/9/2022,13:00:00,33.25,17.82,39.65,22.78,31.76,39.31,22.47,34.92,25.45
8/9/2022,14:00:00,35.16,14.34,52.92,37.17,37.82,54.44,23.21,43.20,31.19
8/9/2022,15:00:00,23.15,12.66,42.15,28.14,40.96,50.68,16.17,45.03,30.10
8/9/2022,16:00:00,17.38,13.10,38.35,26.00,35.93,44.73,14.91,38.18,28.19
8/9/2022,17:00:00,19.62,15.31,29.38,26.24,34.53,40.09,17.48,38.08,26.66
8/9/2022,18:00:00,19.17,13.93,37.80,29.14,43.16,44.50,18.28,48.05,24.33
8/9/2022,19:00:00,20.85,15.26,40.90,29.79,44.89,52.57,19.56,55.75,26.16
8/9/2022,20:00:00,21.53,14.18,38.54,22.40,40.29,46.21,20.22,51.05,37.31
8/9/2022,21:00:00,21.76,14.77,34.30,20.98,35.47,41.37,24.44,45.43,37.54
8/9/2022,22:00:00,20.95,14.12,31.38,13.85,29.43,37.20,19.02,40.18,32.97
8/9/2022,23:00:00,17.11,14.67,34.74,12.64,32.37,42.52,24.18,43.25,28.19
9/9/2022,0:00:00,16.80,13.45,37.70,20.66,45.95,44.47,20.19,43.05,34.68
9/9/2022,1:00:00,18.48,12.57,25.03,29.51,36.58,50.55,19.81,41.51,36.78
9/9/2022,2:00:00,17.90,13.70,30.47,23.34,24.11,,19.23,41.28,49.94
9/9/2022,3:00:00,17.38,16.01,34.34,14.81,28.80,,19.07,41.03,51.74
9/9/2022,4:00:00,16.41,14.19,36.03,21.29,26.39,,21.41,41.63,43.26
9/9/2022,5:00:00,16.55,10.94,33.34,31.58,20.96,,17.81,39.32,36.66
9/9/2022,6:00:00,13.93,7.65,21.86,24.03,21.44,,11.59,30.80,36.12
9/9/2022,7:00:00,14.87,8.66,28.53,14.36,25.88,,11.41,20.98,32.87
9/9/2022,8:00:00,15.88,12.63,33.36,11.85,24.57,,15.83,26.38,23.24
9/9/2022,9:00:00,16.33,16.22,30.19,18.11,30.02,40.93,22.95,35.09,34.11
9/9/2022,10:00:00,25.49,20.41,38.95,25.74,30.62,50.78,26.23,47.25,42.36
9/9/2022,11:00:00,32.45,12.47,58.32,37.44,47.72,62.03,23.49,55.96,45.40
9/9/2022,12:00:00,21.13,13.53,52.30,34.26,54.27,66.81,23.04,66.88,49.57
9/9/2022,13:00:00,19.24,12.88,44.77,39.64,40.75,57.08,23.41,57.98,46.32
9/9/2022,14:00:00,22.45,12.73,37.69,49.47,32.86,44.77,20.06,50.99,49.34
9/9/2022,15:00:00,23.30,11.82,41.07,49.98,33.63,42.76,19.00,36.29,36.41
9/9/2022,16:00:00,25.22,11.40,41.29,40.50,35.96,41.19,20.76,35.61,29.77
9/9/2022,17:00:00,18.43,11.66,32.11,32.52,32.44,43.56,15.39,34.12,24.94
9/9/2022,18:00:00,20.62,19.13,31.78,39.64,29.40,42.56,20.23,33.68,31.84
9/9/2022,19:00:00,24.31,20.83,40.35,43.77,35.60,46.13,24.23,47.59,36.70
9/9/2022,20:00:00,20.83,17.97,43.91,38.97,40.09,45.69,23.36,50.66,39.10
9/9/2022,21:00:00,21.85,21.37,49.44,33.17,42.91,52.28,27.86,46.10,44.14
9/9/2022,22:00:00,26.20,25.45,49.68,36.84,44.75,62.55,29.31,52.41,35.21
9/9/2022,23:00:00,39.76,30.63,51.29,36.08,57.34,70.51,30.10,58.79,35.32
10/9/2022,0:00:00,43.11,22.89,50.64,43.03,70.54,72.95,27.36,65.09,43.94
10/9/2022,1:00:00,40.74,25.93,59.22,49.56,49.19,61.37,29.26,52.15,49.05
10/9/2022,2:00:00,26.82,11.59,54.21,71.51,51.17,46.16,27.42,45.28,34.47
10/9/2022,3:00:00,17.02,13.72,48.73,76.78,56.78,50.49,19.17,57.78,33.95
10/9/2022,4:00:00,28.27,21.61,49.56,64.43,59.98,54.22,29.21,45.98,39.07
10/9/2022,5:00:00,31.99,24.33,46.75,50.87,77.97,46.07,35.49,48.15,36.54
10/9/2022,6:00:00,32.14,20.88,57.18,50.80,72.67,52.85,34.03,46.72,33.86
10/9/2022,7:00:00,31.46,24.90,85.40,65.56,75.93,52.19,38.13,52.82,40.80
10/9/2022,8:00:00,30.22,25.36,51.84,54.75,78.97,49.17,40.17,55.64,43.02
10/9/2022,9:00:00,27.11,20.73,55.73,45.61,62.91,55.62,28.12,52.56,44.83
10/9/2022,10:00:00,27.13,13.35,55.75,45.65,53.56,57.58,20.30,62.74,48.17
10/9/2022,11:00:00,19.35,8.98,39.59,41.88,48.71,52.49,13.68,62.18,50.73
10/9/2022,12:00:00,16.12,12.19,31.20,37.26,37.32,49.30,15.48,50.10,54.80
10/9/2022,13:00:00,18.20,14.61,35.95,40.61,34.12,37.58,19.26,39.40,43.62
10/9/2022,14:00:00,19.79,13.33,37.16,42.15,34.93,40.86,18.48,42.55,26.27
10/9/2022,15:00:00,18.88,14.16,37.92,42.13,34.41,39.56,18.73,44.06,26.16
10/9/2022,16:00:00,20.45,14.92,37.97,42.43,31.71,37.92,21.26,40.22,26.10
10/9/2022,17:00:00,21.16,14.27,33.77,47.58,30.67,38.46,21.88,36.64,24.03
10/9/2022,18:00:00,23.53,17.42,31.44,57.48,25.74,35.44,21.22,34.40,32.05
10/9/2022,19:00:00,30.36,21.54,45.15,51.50,31.18,38.38,27.89,33.29,38.76
10/9/2022,20:00:00,41.46,35.69,57.28,54.34,41.67,54.53,38.49,37.23,37.09
10/9/2022,21:00:00,47.81,41.24,65.27,51.33,48.19,68.14,52.51,47.23,31.21
10/9/2022,22:00:00,43.12,35.37,59.72,48.17,49.25,80.50,58.49,60.90,33.10
10/9/2022,23:00:00,43.35,36.84,60.45,42.34,64.39,83.20,53.56,73.85,38.77
11/9/2022,0:00:00,42.91,36.69,56.44,45.11,82.85,85.60,46.21,71.26,56.94
11/9/2022,1:00:00,36.30,21.94,61.81,47.28,60.13,74.13,24.72,63.50,69.87
11/9/2022,2:00:00,22.87,23.83,75.74,46.79,79.37,75.67,22.24,58.15,72.48
11/9/2022,3:00:00,37.46,32.56,82.00,52.32,100.35,82.40,34.31,44.75,65.35
11/9/2022,4:00:00,53.44,27.26,91.90,64.88,62.60,83.50,28.99,47.71,53.24
11/9/2022,5:00:00,24.88,21.86,87.70,69.63,72.79,70.40,21.66,52.96,38.39
11/9/2022,6:00:00,24.42,20.26,48.55,78.73,80.96,80.10,24.32,59.51,34.27
11/9/2022,7:00:00,27.65,17.08,61.00,83.27,96.88,86.80,23.16,52.95,36.02
11/9/2022,8:00:00,37.05,21.61,70.26,83.56,104.83,90.60,37.09,50.78,39.33
11/9/2022,9:00:00,64.76,33.60,88.00,97.77,112.79,102.50,51.63,63.51,55.96
11/9/2022,10:00:00,56.61,33.52,81.80,86.72,71.44,94.50,52.90,66.95,54.70
11/9/2022,11:00:00,36.42,22.02,64.11,67.99,59.35,71.25,41.55,69.00,42.22
11/9/2022,12:00:00,29.18,21.67,53.72,71.33,48.88,57.09,39.92,63.85,52.55
11/9/2022,13:00:00,26.36,15.48,51.64,65.64,44.06,55.32,29.35,56.59,58.94
11/9/2022,14:00:00,21.13,14.18,39.30,44.84,35.85,40.84,26.06,46.79,42.23
11/9/2022,15:00:00,17.53,12.14,30.35,34.05,28.07,32.14,18.86,40.02,29.53
11/9/2022,16:00:00,16.86,11.22,,32.04,21.86,27.38,13.56,31.37,26.90
11/9/2022,17:00:00,15.65,11.30,,32.79,18.99,24.64,14.03,24.77,24.60
11/9/2022,18:00:00,15.59,11.43,,30.84,17.45,23.62,14.85,22.48,18.72
11/9/2022,19:00:00,15.73,12.81,,33.72,17.37,22.23,16.58,20.39,22.80
11/9/2022,20:00:00,14.08,18.66,,35.90,20.79,26.76,18.51,22.98,21.73
11/9/2022,21:00:00,26.73,23.36,,42.40,26.60,29.05,27.06,26.32,20.53
11/9/2022,22:00:00,33.24,22.82,,48.41,32.21,37.53,21.94,32.05,19.14
11/9/2022,23:00:00,30.33,19.86,,50.19,33.66,42.96,23.34,34.83,15.69
12/9/2022,0:00:00,26.29,14.75,49.07,47.54,41.48,42.34,24.80,34.23,23.48
12/9/2022,1:00:00,25.09,14.41,43.33,38.53,45.14,39.73,20.77,32.59,23.00
12/9/2022,2:00:00,18.59,15.75,33.62,32.14,39.45,35.38,20.36,30.00,27.18
12/9/2022,3:00:00,19.63,16.53,33.49,28.71,38.39,28.48,20.70,31.65,24.72
12/9/2022,4:00:00,18.25,18.47,34.17,31.00,70.77,26.77,22.03,35.04,24.54
12/9/2022,5:00:00,19.28,21.12,32.30,32.73,60.37,33.69,28.95,39.45,25.11
12/9/2022,6:00:00,18.77,20.69,34.30,33.21,45.43,38.31,31.37,44.29,21.62
12/9/2022,7:00:00,18.25,16.42,38.13,27.73,44.90,41.33,24.56,48.42,22.66
12/9/2022,8:00:00,18.59,18.22,38.30,28.38,48.52,42.98,26.40,48.15,19.66
12/9/2022,9:00:00,29.36,24.14,49.73,33.09,47.24,45.47,24.38,50.58,24.51
12/9/2022,10:00:00,25.42,,64.84,36.43,52.29,53.77,28.83,51.72,35.48
12/9/2022,11:00:00,21.61,,55.77,36.56,52.26,63.65,22.70,55.06,35.89
12/9/2022,12:00:00,19.86,,47.27,36.68,47.23,54.33,21.45,47.12,26.98
12/9/2022,13:00:00,15.64,,39.97,37.49,40.03,48.26,16.67,35.65,20.40
12/9/2022,14:00:00,15.83,,41.59,39.94,36.79,46.50,19.00,36.30,15.95
12/9/2022,15:00:00,19.94,,42.40,38.07,37.38,50.83,20.67,39.43,9.48
12/9/2022,16:00:00,20.69,12.14,43.21,40.50,39.19,47.41,22.63,43.02,15.00
12/9/2022,17:00:00,18.03,,37.02,47.64,33.07,41.87,22.31,44.15,15.39
12/9/2022,18:00:00,17.74,,39.33,43.88,30.60,40.02,24.82,39.18,21.12
12/9/2022,19:00:00,24.73,,49.05,40.61,37.95,47.45,26.62,36.76,33.66
12/9/2022,20:00:00,25.15,,56.34,37.90,48.78,58.98,26.46,48.80,34.52
12/9/2022,21:00:00,17.21,,46.34,30.65,51.48,55.08,22.99,56.77,41.23
12/9/2022,22:00:00,15.85,,44.65,26.42,43.89,51.41,25.18,51.97,33.18
12/9/2022,23:00:00,19.47,,39.80,24.75,39.83,52.11,28.62,49.98,33.11
13/9/2022,0:00:00,24.21,,38.43,24.78,33.85,49.23,24.11,47.88,29.09
13/9/2022,1:00:00,24.44,,38.97,29.89,34.60,48.78,21.86,45.70,29.27
13/9/2022,2:00:00,24.66,,41.91,33.44,34.47,46.95,20.85,38.15,34.47
13/9/2022,3:00:00,27.89,,43.33,33.37,38.19,47.65,22.34,40.09,33.73
13/9/2022,4:00:00,29.28,,45.42,24.24,42.25,55.89,26.91,38.13,31.27
13/9/2022,5:00:00,28.76,,58.27,29.11,43.99,70.81,25.06,40.31,35.71
13/9/2022,6:00:00,27.59,,57.63,29.36,46.24,59.86,28.32,40.50,36.93
13/9/2022,7:00:00,28.12,,50.24,32.78,43.78,50.29,30.33,39.77,36.06
13/9/2022,8:00:00,30.30,,59.80,33.19,50.63,56.23,33.63,46.28,30.85
13/9/2022,9:00:00,32.26,,67.87,42.29,68.09,62.38,38.13,55.67,33.23
13/9/2022,10:00:00,23.12,15.76,59.40,34.47,56.11,65.40,29.10,57.53,34.37
13/9/2022,11:00:00,23.10,13.77,52.71,30.39,51.74,51.18,17.45,55.66,34.42
13/9/2022,12:00:00,23.13,16.73,58.62,38.57,46.71,57.48,22.41,39.50,44.09
13/9/2022,13:00:00,22.18,12.00,55.05,42.00,51.20,69.78,18.23,54.43,40.46
13/9/2022,14:00:00,15.95,10.64,30.47,37.50,38.35,44.68,12.69,48.35,31.26
13/9/2022,15:00:00,13.86,11.47,25.30,36.53,29.93,33.47,13.49,32.76,30.78
13/9/2022,16:00:00,14.79,12.41,32.54,37.76,32.03,37.60,15.10,35.77,24.13
13/9/2022,17:00:00,24.58,17.45,49.84,29.17,39.66,39.71,16.61,35.68,21.10
13/9/2022,18:00:00,22.38,18.61,45.61,33.44,40.82,50.49,31.72,34.33,33.80
13/9/2022,19:00:00,21.59,19.08,45.65,33.82,41.61,53.00,25.83,44.62,40.10
13/9/2022,20:00:00,17.58,17.02,49.98,34.23,45.80,53.81,17.28,46.96,50.34
13/9/2022,21:00:00,17.63,22.89,44.58,30.66,50.71,53.01,20.93,46.60,41.75
13/9/2022,22:00:00,18.29,17.05,41.05,27.08,50.19,52.41,20.75,48.46,33.49
13/9/2022,23:00:00,15.97,14.03,38.29,17.29,41.65,50.94,14.30,44.42,32.22
14/9/2022,0:00:00,,14.57,36.91,24.40,37.34,37.18,15.84,32.26,30.58
14/9/2022,1:00:00,,12.66,41.62,26.84,41.17,35.05,14.94,30.04,24.77
14/9/2022,2:00:00,,12.43,35.57,28.08,34.29,27.69,17.70,27.05,25.21
14/9/2022,3:00:00,,13.23,37.29,26.66,34.75,26.45,19.62,25.61,19.27
14/9/2022,4:00:00,,15.25,44.36,30.22,37.32,27.83,20.69,25.71,18.26
14/9/2022,5:00:00,,16.49,50.23,40.48,61.13,33.72,21.83,25.40,15.42
14/9/2022,6:00:00,,16.14,45.30,44.37,71.30,30.74,20.87,38.69,21.30
14/9/2022,7:00:00,,19.00,32.34,26.53,41.42,35.70,21.30,45.97,22.38
14/9/2022,8:00:00,,23.89,39.68,24.58,36.84,38.18,24.09,37.94,25.22
14/9/2022,9:00:00,,25.71,41.45,19.90,44.83,33.94,25.89,33.17,18.37
14/9/2022,10:00:00,,25.29,42.38,25.56,49.01,40.09,29.67,33.09,16.60
14/9/2022,11:00:00,,23.86,39.35,31.53,45.40,42.66,26.12,37.84,17.30
14/9/2022,12:00:00,,28.99,41.53,,45.73,48.76,24.95,40.40,19.58
14/9/2022,13:00:00,,35.71,51.82,,48.92,61.37,35.85,45.09,18.83
14/9/2022,14:00:00,,24.69,61.78,,53.95,67.34,31.80,54.92,15.92
14/9/2022,15:00:00,,21.45,53.89,,51.76,59.31,21.84,51.15,17.45
14/9/2022,16:00:00,,21.26,51.10,,39.79,53.53,25.97,52.36,17.86
14/9/2022,17:00:00,,19.71,41.25,,35.12,47.61,28.79,42.09,21.46
14/9/2022,18:00:00,,17.93,37.93,30.52,32.28,49.88,29.01,41.36,23.25
14/9/2022,19:00:00,,22.15,41.96,32.94,30.77,42.69,27.33,38.47,25.05
14/9/2022,20:00:00,,26.52,50.15,34.26,36.51,46.85,32.58,38.61,29.17
14/9/2022,21:00:00,,33.41,57.80,30.49,49.05,55.81,44.07,43.86,37.92
14/9/2022,22:00:00,,37.61,56.78,33.12,51.37,63.37,47.07,54.32,34.67
14/9/2022,23:00:00,,48.75,62.10,31.46,66.29,66.07,46.64,58.65,32.83
15/9/2022,0:00:00,,28.72,80.20,30.29,85.31,71.15,41.05,62.64,37.52
15/9/2022,1:00:00,,22.75,76.02,38.71,64.64,68.54,35.12,69.21,42.73
15/9/2022,2:00:00,,27.65,85.00,37.59,87.56,63.96,38.79,68.36,55.21
15/9/2022,3:00:00,,32.78,54.88,33.93,78.38,56.44,45.89,54.35,44.89
15/9/2022,4:00:00,,26.51,53.28,29.20,44.25,52.43,42.22,57.42,38.69
15/9/2022,5:00:00,,22.96,46.55,22.92,47.80,53.48,34.24,50.45,34.91
15/9/2022,6:00:00,,22.61,33.33,14.93,47.20,39.65,31.18,37.62,28.09
15/9/2022,7:00:00,,24.75,30.54,13.75,33.01,35.16,31.85,38.14,30.40
15/9/2022,8:00:00,,27.83,36.76,12.89,29.71,35.70,31.34,41.79,26.16
15/9/2022,9:00:00,,25.99,40.93,15.69,35.51,36.68,31.42,30.73,23.51
15/9/2022,10:00:00,,25.02,42.48,21.76,45.47,41.03,33.06,34.06,24.82
15/9/2022,11:00:00,,29.22,52.58,31.40,57.10,44.88,26.51,42.40,23.29
15/9/2022,12:00:00,,27.20,55.83,34.32,57.80,53.54,30.05,54.03,24.57
15/9/2022,13:00:00,,31.54,61.59,27.44,54.19,57.97,27.17,56.55,20.73
15/9/2022,14:00:00,,22.09,52.28,24.04,44.39,55.94,20.14,50.63,17.65
15/9/2022,15:00:00,,13.69,37.47,20.92,34.84,48.84,19.24,41.40,12.23
15/9/2022,16:00:00,,17.36,38.96,18.39,34.67,44.53,22.51,39.04,15.44
15/9/2022,17:00:00,,20.73,38.13,18.97,34.55,42.64,19.80,37.65,14.70
15/9/2022,18:00:00,,16.86,35.90,21.67,31.18,38.70,20.70,32.44,15.52
15/9/2022,19:00:00,,13.61,29.11,22.72,25.89,36.66,21.16,30.56,16.52
15/9/2022,20:00:00,,12.71,26.30,25.21,20.37,31.05,21.79,31.42,16.40
15/9/2022,21:00:00,,15.82,27.45,30.85,19.15,31.95,20.42,36.45,15.08
15/9/2022,22:00:00,,18.55,30.61,33.15,21.67,32.12,21.37,39.45,18.02
15/9/2022,23:00:00,,23.20,45.40,34.22,29.80,33.52,26.04,38.59,19.86
16/9/2022,0:00:00,,29.40,57.96,30.54,49.42,42.19,35.31,40.18,23.67
16/9/2022,1:00:00,,26.73,72.03,25.68,56.96,59.59,33.73,40.08,22.53
16/9/2022,2:00:00,,27.88,82.20,25.16,69.61,78.05,34.29,43.40,26.69
16/9/2022,3:00:00,,29.89,70.26,24.16,76.80,86.30,35.09,50.60,28.74
16/9/2022,4:00:00,,33.00,59.22,24.45,68.90,86.60,37.07,53.72,31.28
16/9/2022,5:00:00,,31.97,62.23,23.02,40.45,72.60,36.86,56.48,45.70
16/9/2022,6:00:00,,28.50,56.78,19.70,48.54,72.09,32.36,64.48,60.59
16/9/2022,7:00:00,,26.04,65.58,15.59,80.70,71.65,31.18,63.75,57.97
16/9/2022,8:00:00,,20.72,62.82,21.65,88.38,86.50,27.27,69.06,60.08
16/9/2022,9:00:00,,21.41,63.96,24.39,79.38,87.20,,68.61,62.87
16/9/2022,10:00:00,,22.34,65.97,31.11,63.32,67.42,,66.75,65.66
16/9/2022,11:00:00,,20.84,59.52,41.05,53.88,66.29,,68.48,57.24
16/9/2022,12:00:00,,14.28,49.87,44.09,43.01,54.34,,61.87,50.63
16/9/2022,13:00:00,,14.68,44.28,41.48,35.56,48.75,,49.30,42.64
16/9/2022,14:00:00,,16.39,44.03,37.94,37.88,45.88,,50.63,36.00
16/9/2022,15:00:00,,14.93,37.80,25.42,33.74,39.30,23.93,49.92,12.37
16/9/2022,16:00:00,,13.62,31.50,20.50,27.11,34.97,18.66,42.05,13.87
